Experiment Number,compress,sourceDatabasetoTargetDatabase,tables,maxStreams,binary,Experiment startTime,logTime,logType,logLocation,logDescription
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,------------------------------------------------------------------------------------------
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:16:37.065,INFO,<1074:MainThread> base_migration.py:309,Migration summary
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,"Source object:        ""DB2INST1"".""LINEITEM1"""
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,"Target object:        ""DB2INST1"".""LINEITEM1"""
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Object type:          Table
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Success:              True
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Elapsed:              00:04:31.960
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Start time:           2024-08-31 18:12:05.772800
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,End time:             2024-08-31 18:16:36.869360
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:16:37.066,DEBUG,<1074:MainThread> base_migration.py:328,Removing /tmp/db_migr/db_migr-20240831_181001.865136/com.ibm.migration.unload.x82bgi99/86611f67d9b044f2becf0e5b975cae7e ...
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:36.869,DEBUG,<1076:MainThread> base_migration.py:403,Successful insertions - 206.12.91.107: 1/1
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:36.869,DEBUG,<1076:MainThread> base_migration.py:405,Successful insertions - total: 1/1
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:39.298,DEBUG,<1076:MainThread> base_migration.py:128,Successful extractions: 1/1
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:39.299,INFO,<1076:MainThread> base_migration.py:374,The transfer has finished successfully
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:39.299,INFO,<1076:MainThread> base_migration.py:377,"""DB2INST1"".""ORDERS2"" -> ""DB2INST1"".""ORDERS2"" time: 00:06:33.524"
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:39.300,TRACE,<1076:MainThread> logger.py:81,Removing 1 pipes...
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,------------------------------------------------------------------------------------------
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:39.300,INFO,<1076:MainThread> base_migration.py:309,Migration summary
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,"Source object:        ""DB2INST1"".""ORDERS2"""
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,"Target object:        ""DB2INST1"".""ORDERS2"""
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Object type:          Table
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Success:              True
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Elapsed:              00:06:33.524
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Start time:           2024-08-31 18:12:05.774780
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,End time:             2024-08-31 18:18:39.299274
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:39.301,DEBUG,<1076:MainThread> base_migration.py:328,Removing /tmp/db_migr/db_migr-20240831_181001.865136/com.ibm.migration.unload.x82bgi99/ebd9124431194a22a843798c49dc8412 ...
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:40.769,INFO,<1027:MainThread> migration_runner.py:387,Total time: 518.6019880771637 (0:08:38)
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:40.769,DEBUG,<1027:MainThread> migration_runner.py:504,Migration finished with exit code 0
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:40.769,INFO,<1027:MainThread> migration_runner.py:508,Log file: /tmp/db_migr/db_migr-20240831_181001.865136/db_migr-20240831_181002.164578.log
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:40.870,INFO,<1027:MainThread> migration_runner.py:513,JSON file: /tmp/db_migr/db_migr-20240831_181001.865136/migration_history_3a1a196d8a344a498a73d27839706157/migration_report.json
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:18:40.969,TRACE,<1027:MainThread> logger.py:81,Migration executed with the following arguments:
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Explicit arguments:
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,
3,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Default arguments:
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,IBM db_migr -- log (2024-08-31 18:20:21.167319)
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Version - 1.0.0 (404b0de)
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.265,TRACE,<917:MainThread> logger.py:81,Migration parameters
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Temporary directory:             /tmp/db_migr/db_migr-20240831_182021.065159
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Maximum # of insertion workers:  5
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,"Information format:              [USER, PASSW, DBNAME, PORT, SCHEMA]"
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Source information:              db2inst1 ***** testdb 50000
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Target information:              db2inst1 ***** testdb 50000
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Source hosts:                    ['206.12.99.99']
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Target hosts:                    ['206.12.91.107']
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,Number of tables to transfer:    3
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,,,,
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.265,INFO,<917:MainThread> logger.py:213,Executed Command: /usr/bin/migration_client db2_db2 --shosts 206.12.99.99 --sport 50000 --suser db2inst1 --spass ***** --sdb testdb --thost 206.12.91.107 --tport 50000 --tuser db2inst1 --tpass ***** --tdb testdb --compress LZ4 --max-data-streams 5 --binary True --verbose --mv LINEITEM1 LINEITEM1 --mv ORDERS2 ORDERS2 --mv ORDERS10 ORDERS10
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.267,INFO,<917:MainThread> query_executor.py:93,Db2 driver has not been provided by user. Searching in default locations.
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.367,INFO,<917:MainThread> query_executor.py:97,Using db2 driver libdb2.so from system loadable library path
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.367,INFO,<917:MainThread> query_executor.py:93,Db2 driver has not been provided by user. Searching in default locations.
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.367,INFO,<917:MainThread> query_executor.py:97,Using db2 driver libdb2.so from system loadable library path
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.370,INFO,<917:MainThread> prechecks.py:901,Precheck dependencies validated succesfully
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.464,INFO,<917:ThreadPoolExecutor-0_0> prechecks.py:787,Running precheck: PRE: check source port ssl
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.465,INFO,<917:ThreadPoolExecutor-0_1> prechecks.py:787,Running precheck: PRE: check target port ssl
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.466,INFO,<917:ThreadPoolExecutor-0_2> prechecks.py:787,Running precheck: PRE: check if maintenance mode can be enabled
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.466,INFO,<917:ThreadPoolExecutor-0_0> prechecks.py:742,Precheck 'check source port ssl' in stage PRE:  SKIPPED as N/A: No ssl specified in source connection specification
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.467,INFO,<917:ThreadPoolExecutor-0_1> prechecks.py:742,Precheck 'check target port ssl' in stage PRE:  SKIPPED as N/A: No ssl specified in target connection specification
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.467,INFO,<917:ThreadPoolExecutor-0_2> prechecks.py:742,Precheck 'check if maintenance mode can be enabled' in stage PRE:  SKIPPED as N/A: no --maint-mode parameter passed
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.468,DEBUG,<917:ThreadPoolExecutor-0_2> prechecks.py:827,Precheck check if maintenance mode can be enabled took 0:00:00.002451
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.469,DEBUG,<917:ThreadPoolExecutor-0_0> prechecks.py:827,Precheck check source port ssl took 0:00:00.004493
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.469,INFO,<917:ThreadPoolExecutor-0_3> prechecks.py:787,Running precheck: PRE: check source port ssl cert
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.470,INFO,<917:ThreadPoolExecutor-0_3> prechecks.py:742,Precheck 'check source port ssl cert' in stage PRE:  SKIPPED as N/A: No ssl specified in source connection specification
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.470,DEBUG,<917:ThreadPoolExecutor-0_3> prechecks.py:827,Precheck check source port ssl cert took 0:00:00.000519
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.471,INFO,<917:ThreadPoolExecutor-0_4> prechecks.py:787,Running precheck: PRE: check source database connection
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.468,DEBUG,<917:ThreadPoolExecutor-0_1> prechecks.py:827,Precheck check target port ssl took 0:00:00.002670
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.664,INFO,<917:ThreadPoolExecutor-0_3> prechecks.py:787,Running precheck: PRE: check target port ssl cert
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.665,INFO,<917:ThreadPoolExecutor-0_3> prechecks.py:742,Precheck 'check target port ssl cert' in stage PRE:  SKIPPED as N/A: No ssl specified in target connection specification
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.665,DEBUG,<917:ThreadPoolExecutor-0_3> prechecks.py:827,Precheck check target port ssl cert took 0:00:00.000903
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:21.666,INFO,<917:ThreadPoolExecutor-0_6> prechecks.py:787,Running precheck: PRE: check target database connection
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:26.412,INFO,<917:ThreadPoolExecutor-0_6> prechecks.py:742,Precheck 'check target database connection' in stage PRE:  PASSED
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:26.465,DEBUG,<917:ThreadPoolExecutor-0_6> prechecks.py:827,Precheck check target database connection took 0:00:04.798678
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:26.465,INFO,<917:ThreadPoolExecutor-0_2> prechecks.py:787,Running precheck: PRE: check target DBMS version
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:26.467,INFO,<917:ThreadPoolExecutor-0_1> prechecks.py:787,Running precheck: PRE: check external tables on target
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:26.468,INFO,<917:ThreadPoolExecutor-0_9> prechecks.py:787,Running precheck: PRE: check target driver version
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:26.468,INFO,<917:ThreadPoolExecutor-0_10> prechecks.py:787,Running precheck: PRE: check tablespace
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:26.472,INFO,<917:ThreadPoolExecutor-0_11> prechecks.py:787,Running precheck: PRE: check target tenant
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:26.567,INFO,<917:ThreadPoolExecutor-0_10> prechecks.py:742,Precheck 'check tablespace' in stage PRE:  PASSED
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:26.665,INFO,<917:ThreadPoolExecutor-0_11> prechecks.py:742,Precheck 'check target tenant' in stage PRE:  SKIPPED as N/A: No precheck needed for default target TENANT
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:26.867,DEBUG,<917:ThreadPoolExecutor-0_10> prechecks.py:827,Precheck check tablespace took 0:00:00.398108
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:27.168,DEBUG,<917:ThreadPoolExecutor-0_11> prechecks.py:827,Precheck check target tenant took 0:00:00.696437
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:31.969,INFO,<917:ThreadPoolExecutor-0_2> prechecks.py:742,Precheck 'check target DBMS version' in stage PRE:  PASSED
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:31.969,DEBUG,<917:ThreadPoolExecutor-0_2> prechecks.py:827,Precheck check target DBMS version took 0:00:05.503676
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:32.866,INFO,<917:ThreadPoolExecutor-0_1> prechecks.py:742,Precheck 'check external tables on target' in stage PRE:  PASSED
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:32.867,DEBUG,<917:ThreadPoolExecutor-0_1> prechecks.py:827,Precheck check external tables on target took 0:00:06.400030
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:32.965,INFO,<917:ThreadPoolExecutor-0_9> prechecks.py:742,Precheck 'check target driver version' in stage PRE:  PASSED
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:32.966,DEBUG,<917:ThreadPoolExecutor-0_9> prechecks.py:827,Precheck check target driver version took 0:00:06.497984
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:34.045,INFO,<917:ThreadPoolExecutor-0_4> prechecks.py:742,Precheck 'check source database connection' in stage PRE:  PASSED
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:34.045,DEBUG,<917:ThreadPoolExecutor-0_4> prechecks.py:827,Precheck check source database connection took 0:00:12.574680
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:34.046,INFO,<917:ThreadPoolExecutor-0_12> prechecks.py:787,Running precheck: PRE: check source tables
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:34.046,INFO,<917:ThreadPoolExecutor-0_13> prechecks.py:787,Running precheck: PRE: check source DBMS version
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:34.047,INFO,<917:ThreadPoolExecutor-0_8> prechecks.py:787,Running precheck: PRE: check external tables on source
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:34.047,INFO,<917:ThreadPoolExecutor-0_3> prechecks.py:787,Running precheck: PRE: check source driver version
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:34.371,INFO,<917:ThreadPoolExecutor-0_0> prechecks.py:787,Running precheck: PRE: check source tenant
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:34.464,INFO,<917:ThreadPoolExecutor-0_0> prechecks.py:742,Precheck 'check source tenant' in stage PRE:  SKIPPED as N/A: No precheck needed for default source TENANT
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:34.466,DEBUG,<917:ThreadPoolExecutor-0_0> prechecks.py:827,Precheck check source tenant took 0:00:00.095260
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:34.466,INFO,<917:ThreadPoolExecutor-0_0> prechecks.py:787,Running precheck: PRE: check DDL extractor
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:34.467,TRACE,<917:ThreadPoolExecutor-0_0> logger.py:81,db2look options: -d testdb -c -e -noview -t SYSCAT.TABLES -td @ -i db2inst1 -a -w <hidden>
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:44.165,INFO,<917:ThreadPoolExecutor-0_3> prechecks.py:742,Precheck 'check source driver version' in stage PRE:  PASSED
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:44.166,DEBUG,<917:ThreadPoolExecutor-0_3> prechecks.py:827,Precheck check source driver version took 0:00:10.118253
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:44.265,INFO,<917:ThreadPoolExecutor-0_13> prechecks.py:742,Precheck 'check source DBMS version' in stage PRE:  PASSED
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:44.266,DEBUG,<917:ThreadPoolExecutor-0_13> prechecks.py:827,Precheck check source DBMS version took 0:00:10.219643
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:45.068,INFO,<917:ThreadPoolExecutor-0_12> prechecks.py:742,Precheck 'check source tables' in stage PRE:  PASSED
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:45.068,DEBUG,<917:ThreadPoolExecutor-0_12> prechecks.py:827,Precheck check source tables took 0:00:11.022267
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:46.398,INFO,<917:ThreadPoolExecutor-0_8> prechecks.py:742,Precheck 'check external tables on source' in stage PRE:  PASSED
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:20:46.398,DEBUG,<917:ThreadPoolExecutor-0_8> prechecks.py:827,Precheck check external tables on source took 0:00:12.351486
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:21:05.411,INFO,<917:ThreadPoolExecutor-0_0> prechecks.py:742,Precheck 'check DDL extractor' in stage PRE:  PASSED
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:21:05.412,DEBUG,<917:ThreadPoolExecutor-0_0> prechecks.py:827,Precheck check DDL extractor took 0:00:30.946355
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:21:16.810,TRACE,<917:MainThread> logger.py:81,"Created test table: ""9dd210f2c4744b8fa3cd94db5eaf9afb"" on host: 206.12.91.107"
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:21:18.471,TRACE,<917:MainThread> logger.py:81,"Inserted a verification key into ""9dd210f2c4744b8fa3cd94db5eaf9afb"" on host 206.12.91.107"
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:21:18.471,INFO,<917:MainThread> single_machine_validator.py:123,All target hosts point to the same machine
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:21:18.471,INFO,<917:MainThread> single_machine_validator.py:92,Checking whether source host is the same as target
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:21:25.759,DEBUG,<917:MainThread> single_machine_validator.py:128,Source and target are located on different machines
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:21:27.541,TRACE,<917:MainThread> logger.py:81,"Removed test table: ""9dd210f2c4744b8fa3cd94db5eaf9afb"" on host: 206.12.91.107"
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:21:27.541,DEBUG,<917:MainThread> migration_runner.py:244,Verifying db2 version on source...
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:04.295,INFO,<917:MainThread> migration_runner.py:247,db2 version on source: 11.5.9.0
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:04.295,DEBUG,<917:MainThread> migration_runner.py:258,Verifying db2 version on target...
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:05.870,INFO,<917:MainThread> migration_runner.py:261,db2 version on target: 11.5.9.0
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:05.872,INFO,<917:MainThread> db_handler.py:1028,"Getting {('DB2INST1', 'ORDERS2'), ('DB2INST1', 'LINEITEM1'), ('DB2INST1', 'ORDERS10')} sizes from the database."
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.299,DEBUG,<917:MainThread> db_handler.py:1033,Query for getting table sizes took: 0:00:15.426845
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.300,DEBUG,<917:MainThread> db_handler.py:1053,"Table size processing took: -1 day, 23:59:59.999507"
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.300,DEBUG,<917:MainThread> table_splitter.py:68,"Big tables: [(('DB2INST1', 'ORDERS2'), 1825.75)]"
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.300,DEBUG,<917:MainThread> table_splitter.py:70,"Small tables: [(('DB2INST1', 'LINEITEM1'), 674.875), (('DB2INST1', 'ORDERS10'), 275.75)]"
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.301,DEBUG,<917:MainThread> scenario.py:120,Big workers number: 1
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.301,DEBUG,<917:MainThread> scenario.py:121,Small workers number: 2.
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.366,INFO,<917:MainThread> query_executor.py:93,Db2 driver has not been provided by user. Searching in default locations.
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.367,INFO,<917:MainThread> query_executor.py:97,Using db2 driver libdb2.so from system loadable library path
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.368,INFO,<917:MainThread> query_executor.py:93,Db2 driver has not been provided by user. Searching in default locations.
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.368,INFO,<917:MainThread> query_executor.py:97,Using db2 driver libdb2.so from system loadable library path
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.368,INFO,<917:MainThread> query_executor.py:93,Db2 driver has not been provided by user. Searching in default locations.
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.368,INFO,<917:MainThread> query_executor.py:97,Using db2 driver libdb2.so from system loadable library path
4,LZ4,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725125537.269307,18:22:21.369,INFO,<917:MainThread> query_executor.py:93,Db2 driver has not been provided by user. Searching in default locations.
